Timestamp,Linea,Salud,Tiempo_Ciclo,Evento
2026-02-26 14:26:19,3,97.1,138.13,OK
2026-02-26 14:26:20,1,95.72,138.88,OK
2026-02-26 14:26:20,2,98.26,138.5,OK
2026-02-26 14:26:20,3,96.82,137.88,OK
2026-02-26 14:26:21,1,95.77,137.89,OK
2026-02-26 14:26:21,2,98.17,139.33,OK
2026-02-26 14:26:21,3,96.86,137.64,OK
2026-02-26 14:26:22,1,95.76,199.86,SPIKE
2026-02-26 14:26:22,2,98.32,138.28,OK
2026-02-26 14:26:22,3,97.09,137.46,OK
2026-02-26 14:26:23,1,95.64,137.84,OK
2026-02-26 14:26:23,2,98.29,138.24,OK
2026-02-26 14:26:23,3,96.96,137.06,OK
2026-02-26 14:26:24,1,95.66,137.59,OK
2026-02-26 14:26:24,2,98.26,137.66,OK
2026-02-26 14:26:24,3,97.61,136.7,OK
2026-02-26 14:26:25,1,95.89,138.03,OK
2026-02-26 14:26:25,2,98.23,138.46,OK
2026-02-26 14:26:25,3,97.37,139.01,OK
2026-02-26 14:26:26,1,95.23,138.97,OK
2026-02-26 14:26:26,2,98.43,138.1,OK
2026-02-26 14:26:26,3,97.38,138.69,OK
2026-02-26 14:26:27,1,95.81,138.42,OK
2026-02-26 14:26:27,2,97.97,138.12,OK
2026-02-26 14:26:27,3,97.13,138.36,OK
2026-02-26 14:26:28,1,95.54,137.57,OK
2026-02-26 14:26:28,2,97.9,138.57,OK
2026-02-26 14:26:28,3,97.03,138.86,OK
2026-02-26 14:26:29,1,95.83,137.57,OK
2026-02-26 14:26:29,2,98.11,137.28,OK
2026-02-26 14:26:29,3,97.12,137.88,OK
2026-02-26 14:26:30,1,95.53,138.56,OK
2026-02-26 14:26:30,2,97.92,137.01,OK
2026-02-26 14:26:30,3,97.04,139.05,OK
2026-02-26 14:26:31,1,95.3,138.58,OK
2026-02-26 14:26:31,2,97.98,138.05,OK
2026-02-26 14:26:31,3,96.75,138.38,OK
2026-02-26 14:26:32,1,95.76,137.85,OK
2026-02-26 14:26:32,2,98.27,137.61,OK
2026-02-26 14:26:32,3,96.64,137.31,OK
2026-02-26 14:26:33,1,96.12,137.39,OK
2026-02-26 14:26:33,2,97.29,136.93,OK
2026-02-26 14:26:33,3,96.25,138.62,OK
2026-02-26 14:26:34,1,96.27,137.72,OK
2026-02-26 14:26:34,2,96.93,138.83,OK
2026-02-26 14:26:34,3,96.23,136.9,OK
2026-02-26 14:26:35,1,96.39,137.11,OK
2026-02-26 14:26:35,2,96.58,138.34,OK
2026-02-26 14:26:35,3,96.45,137.18,OK
2026-02-26 14:26:36,1,96.59,137.69,OK
2026-02-26 14:26:36,2,96.44,138.46,OK
2026-02-26 14:26:36,3,95.85,137.71,OK
2026-02-26 14:26:37,1,96.54,138.6,OK
2026-02-26 14:26:37,2,95.84,139.07,OK
2026-02-26 14:26:37,3,95.21,137.95,OK
2026-02-26 14:26:38,1,96.6,138.14,OK
2026-02-26 14:26:38,2,95.77,138.04,OK
2026-02-26 14:26:38,3,95.19,138.26,OK
2026-02-26 14:26:39,1,96.36,138.43,OK
2026-02-26 14:26:39,2,95.53,138.32,OK
2026-02-26 14:26:39,3,95.41,137.33,OK
2026-02-26 14:26:40,1,95.95,138.24,OK
2026-02-26 14:26:40,2,95.37,138.43,OK
2026-02-26 14:26:40,3,95.53,137.28,OK
2026-02-26 14:26:41,1,96.08,138.36,OK
2026-02-26 14:26:41,2,95.05,138.84,OK
2026-02-26 14:26:41,3,95.82,137.62,OK
2026-02-26 14:26:42,1,95.91,139.22,OK
2026-02-26 14:26:42,2,95.03,137.49,OK
2026-02-26 14:26:42,3,95.63,137.91,OK
2026-02-26 14:26:43,1,95.97,136.53,OK
2026-02-26 14:26:43,2,95.54,138.17,OK
2026-02-26 14:26:43,3,95.41,137.95,OK
2026-02-26 14:26:44,1,96.35,137.62,OK
2026-02-26 14:26:44,2,95.42,138.27,OK
2026-02-26 14:26:44,3,95.31,139.14,OK
2026-02-26 14:26:45,1,96.4,138.1,OK
2026-02-26 14:26:45,2,95.89,137.37,OK
2026-02-26 14:26:45,3,95.44,138.46,OK
2026-02-26 14:26:46,1,96.34,137.58,OK
2026-02-26 14:26:46,2,95.76,138.18,OK
2026-02-26 14:26:46,3,95.65,137.96,OK
2026-02-26 14:26:47,1,96.24,138.05,OK
2026-02-26 14:26:47,2,95.63,139.31,OK
2026-02-26 14:26:47,3,95.22,137.79,OK
2026-02-26 14:26:48,1,88.06,168.43,SENSOR_FAIL
2026-02-26 14:26:48,2,95.72,137.49,OK
2026-02-26 14:26:48,3,95.39,137.86,OK
2026-02-26 14:26:49,1,87.85,138.91,OK
2026-02-26 14:26:49,2,95.43,137.58,OK
2026-02-26 14:26:49,3,95.66,138.61,OK
2026-02-26 14:26:50,1,88.22,141.17,OK
2026-02-26 14:26:50,2,95.4,137.0,OK
2026-02-26 14:26:50,3,95.74,137.59,OK
2026-02-26 14:26:51,1,88.3,141.24,OK
2026-02-26 14:26:51,2,95.14,139.45,OK
2026-02-26 14:26:51,3,95.4,138.67,OK
2026-02-26 14:26:52,1,88.51,142.12,OK
2026-02-26 14:26:52,2,94.58,137.77,OK
2026-02-26 14:26:52,3,95.59,138.28,OK
2026-02-26 14:26:53,1,88.77,142.19,OK
2026-02-26 14:26:53,2,94.21,138.74,OK
2026-02-26 14:26:53,3,95.8,138.48,OK
2026-02-26 14:26:54,1,88.96,137.9,OK
2026-02-26 14:26:54,2,93.83,137.9,OK
2026-02-26 14:26:54,3,95.92,138.88,OK
2026-02-26 14:26:55,1,89.06,140.25,OK
2026-02-26 14:26:55,2,93.69,137.62,OK
2026-02-26 14:26:55,3,95.67,137.73,OK
2026-02-26 14:26:56,1,89.15,140.65,OK
2026-02-26 14:26:56,2,93.98,140.62,OK
2026-02-26 14:26:56,3,96.17,136.37,OK
2026-02-26 14:26:57,1,89.1,139.66,OK
2026-02-26 14:26:57,2,93.66,138.1,OK
2026-02-26 14:26:57,3,96.0,137.5,OK
2026-02-26 14:26:58,1,89.63,141.82,OK
2026-02-26 14:26:58,2,93.34,138.67,OK
2026-02-26 14:26:58,3,95.51,138.43,OK
2026-02-26 14:26:59,1,89.6,141.69,OK
2026-02-26 14:26:59,2,93.49,136.71,OK
2026-02-26 14:26:59,3,95.38,138.79,OK
2026-02-26 14:27:00,1,89.35,139.26,OK
2026-02-26 14:27:00,2,93.42,138.54,OK
2026-02-26 14:27:00,3,95.36,138.35,OK
2026-02-26 14:27:01,1,88.97,139.84,OK
2026-02-26 14:27:01,2,93.75,138.52,OK
2026-02-26 14:27:01,3,95.93,138.91,OK
2026-02-26 14:27:02,1,88.89,138.82,OK
2026-02-26 14:27:02,2,93.85,137.43,OK
2026-02-26 14:27:02,3,96.18,138.53,OK
2026-02-26 14:27:03,1,89.29,139.15,OK
2026-02-26 14:27:03,2,74.56,148.41,SENSOR_FAIL
2026-02-26 14:27:03,3,96.13,137.29,OK
2026-02-26 14:27:04,1,89.33,171.27,SCRAP_PART
2026-02-26 14:27:04,2,74.44,148.88,OK
2026-02-26 14:27:04,3,95.94,138.16,OK
2026-02-26 14:27:05,1,89.4,142.3,OK
2026-02-26 14:27:05,2,74.48,150.19,OK
2026-02-26 14:27:05,3,95.77,137.44,OK
2026-02-26 14:27:06,1,89.44,139.99,OK
2026-02-26 14:27:06,2,74.92,150.53,OK
2026-02-26 14:27:06,3,96.13,137.52,OK
2026-02-26 14:27:07,1,89.66,140.81,OK
2026-02-26 14:27:07,2,74.5,144.79,OK
2026-02-26 14:27:07,3,96.06,137.67,OK
2026-02-26 14:27:08,1,89.75,140.02,OK
2026-02-26 14:27:08,2,74.28,146.15,OK
2026-02-26 14:27:08,3,96.47,138.35,OK
2026-02-26 14:27:09,1,90.05,139.07,OK
2026-02-26 14:27:09,2,73.64,142.75,OK
2026-02-26 14:27:09,3,96.67,138.06,OK
2026-02-26 14:27:10,1,90.26,140.15,OK
2026-02-26 14:27:10,2,73.74,150.32,OK
2026-02-26 14:27:10,3,96.55,138.55,OK
2026-02-26 14:27:11,1,90.6,141.25,OK
2026-02-26 14:27:11,2,74.2,146.99,OK
2026-02-26 14:27:11,3,96.76,137.49,OK
2026-02-26 14:27:12,1,90.94,142.73,OK
2026-02-26 14:27:12,2,74.65,147.7,OK
2026-02-26 14:27:12,3,96.8,136.81,OK
2026-02-26 14:27:13,1,90.61,140.9,OK
2026-02-26 14:27:13,2,74.78,147.94,OK
2026-02-26 14:27:13,3,96.43,138.59,OK
2026-02-26 14:27:14,1,90.53,141.34,OK
2026-02-26 14:27:14,2,75.02,140.48,OK
2026-02-26 14:27:14,3,96.0,137.94,OK
2026-02-26 14:27:15,1,90.36,140.22,OK
2026-02-26 14:27:15,2,75.41,141.81,OK
2026-02-26 14:27:15,3,95.89,139.25,OK
2026-02-26 14:27:16,1,90.64,141.81,OK
2026-02-26 14:27:16,2,75.12,140.24,OK
2026-02-26 14:27:16,3,96.36,138.86,OK
2026-02-26 14:27:17,1,90.36,142.93,OK
2026-02-26 14:27:17,2,75.12,143.52,OK
2026-02-26 14:27:17,3,96.18,137.12,OK
2026-02-26 14:27:18,1,90.1,140.27,OK
2026-02-26 14:27:18,2,74.69,182.61,SPIKE
2026-02-26 14:27:18,3,96.19,138.12,OK
2026-02-26 14:27:19,1,90.06,140.58,OK
2026-02-26 14:27:19,2,74.58,145.07,OK
2026-02-26 14:27:19,3,96.56,137.31,OK
2026-02-26 14:27:20,1,89.56,141.13,OK
2026-02-26 14:27:20,2,74.12,144.52,OK
2026-02-26 14:27:20,3,96.83,138.24,OK
2026-02-26 14:27:21,1,89.63,144.09,OK
2026-02-26 14:27:21,2,74.51,147.19,OK
2026-02-26 14:27:21,3,97.31,138.09,OK
2026-02-26 14:27:22,1,89.49,142.24,OK
2026-02-26 14:27:22,2,74.41,147.04,OK
2026-02-26 14:27:22,3,97.32,138.42,OK
2026-02-26 14:27:23,1,89.14,142.38,OK
2026-02-26 14:27:23,2,75.52,140.14,OK
2026-02-26 14:27:23,3,97.13,137.48,OK
2026-02-26 14:27:24,1,89.33,142.38,OK
2026-02-26 14:27:24,2,75.44,139.68,OK
2026-02-26 14:27:24,3,97.15,138.22,OK
2026-02-26 14:27:25,1,88.85,140.81,OK
2026-02-26 14:27:25,2,75.65,141.65,OK
2026-02-26 14:27:25,3,97.11,137.21,OK
2026-02-26 14:27:26,1,88.58,141.71,OK
2026-02-26 14:27:26,2,75.59,140.07,OK
2026-02-26 14:27:26,3,96.7,137.41,OK
2026-02-26 14:27:27,1,88.35,141.3,OK
2026-02-26 14:27:27,2,75.14,139.5,OK
2026-02-26 14:27:27,3,96.7,137.57,OK
2026-02-26 14:27:28,1,88.06,139.93,OK
2026-02-26 14:27:28,2,75.72,137.13,OK
2026-02-26 14:27:28,3,96.9,136.39,OK
2026-02-26 14:27:29,1,87.46,142.29,OK
2026-02-26 14:27:29,2,76.13,142.22,OK
2026-02-26 14:27:29,3,96.48,138.69,OK
2026-02-26 14:27:30,1,87.69,140.99,OK
2026-02-26 14:27:30,2,76.54,139.95,OK
2026-02-26 14:27:30,3,96.44,137.97,OK
2026-02-26 14:27:31,1,87.32,141.82,OK
2026-02-26 14:27:31,2,76.86,140.25,OK
2026-02-26 14:27:31,3,96.63,138.06,OK
2026-02-26 14:27:32,1,87.64,142.31,OK
2026-02-26 14:27:32,2,77.18,138.75,OK
2026-02-26 14:27:32,3,96.55,137.16,OK
2026-02-26 14:27:33,1,87.08,139.26,OK
2026-02-26 14:27:33,2,76.85,139.86,OK
2026-02-26 14:27:33,3,96.33,137.76,OK
2026-02-26 14:27:34,1,87.41,142.02,OK
2026-02-26 14:27:34,2,76.67,139.1,OK
2026-02-26 14:27:34,3,96.5,137.97,OK
2026-02-26 14:27:35,1,87.21,139.8,OK
2026-02-26 14:27:35,2,76.69,141.04,OK
2026-02-26 14:27:35,3,96.61,136.7,OK
2026-02-26 14:27:36,1,87.32,143.72,OK
2026-02-26 14:27:36,2,76.63,140.57,OK
2026-02-26 14:27:36,3,97.31,138.02,OK
2026-02-26 14:27:37,1,87.42,140.98,OK
2026-02-26 14:27:37,2,76.66,141.34,OK
2026-02-26 14:27:37,3,97.5,137.96,OK
2026-02-26 14:27:38,1,86.98,143.78,OK
2026-02-26 14:27:38,2,77.16,143.0,OK
2026-02-26 14:27:38,3,97.29,138.0,OK
2026-02-26 14:27:39,1,86.73,139.82,OK
2026-02-26 14:27:39,2,76.64,141.87,OK
2026-02-26 14:27:39,3,97.78,138.77,OK
2026-02-26 14:27:40,1,87.19,139.19,OK
2026-02-26 14:27:40,2,77.07,140.69,OK
2026-02-26 14:27:40,3,97.57,137.8,OK
2026-02-26 14:27:41,1,86.76,141.25,OK
2026-02-26 14:27:41,2,77.67,144.06,OK
2026-02-26 14:27:41,3,97.68,137.89,OK
2026-02-26 14:27:42,1,86.77,141.5,OK
2026-02-26 14:27:42,2,77.76,139.31,OK
2026-02-26 14:27:42,3,97.61,137.07,OK
2026-02-26 14:27:43,1,86.12,141.71,OK
2026-02-26 14:27:43,2,77.54,141.01,OK
2026-02-26 14:27:43,3,97.25,137.46,OK
2026-02-26 14:27:44,1,86.28,139.09,OK
2026-02-26 14:27:44,2,78.6,142.31,OK
2026-02-26 14:27:44,3,97.43,137.66,OK
2026-02-26 14:27:45,1,86.5,137.47,OK
2026-02-26 14:27:45,2,78.52,142.34,OK
2026-02-26 14:27:45,3,97.44,138.08,OK
2026-02-26 14:27:46,1,86.1,140.65,OK
2026-02-26 14:27:46,2,78.9,142.6,OK
2026-02-26 14:27:46,3,97.41,138.02,OK
2026-02-26 14:27:47,1,86.07,140.3,OK
2026-02-26 14:27:47,2,79.04,143.25,OK
2026-02-26 14:27:47,3,97.37,137.3,OK
2026-02-26 14:27:48,1,86.13,141.52,OK
2026-02-26 14:27:48,2,78.96,142.94,OK
2026-02-26 14:27:48,3,97.8,136.7,OK
2026-02-26 14:27:49,1,85.64,141.48,OK
2026-02-26 14:27:49,2,78.62,140.59,OK
2026-02-26 14:27:49,3,97.99,138.69,OK
2026-02-26 14:27:50,1,85.33,139.8,OK
2026-02-26 14:27:50,2,78.95,143.01,OK
2026-02-26 14:27:50,3,98.05,138.61,OK
2026-02-26 14:27:51,1,85.94,139.86,OK
2026-02-26 14:27:51,2,78.54,138.94,OK
2026-02-26 14:27:51,3,97.88,136.99,OK
2026-02-26 14:27:52,1,85.86,140.69,OK
2026-02-26 14:27:52,2,78.37,140.36,OK
2026-02-26 14:27:52,3,97.74,138.81,OK
2026-02-26 14:27:53,1,85.48,141.64,OK
2026-02-26 14:27:53,2,78.13,141.11,OK
2026-02-26 14:27:53,3,98.04,137.12,OK
2026-02-26 14:27:54,1,85.82,140.67,OK
2026-02-26 14:27:54,2,78.26,142.61,OK
2026-02-26 14:27:54,3,97.93,137.42,OK
2026-02-26 14:27:55,1,85.94,140.56,OK
2026-02-26 14:27:55,2,78.24,138.85,OK
2026-02-26 14:27:55,3,98.54,138.06,OK
2026-02-26 14:27:56,1,86.13,140.48,OK
2026-02-26 14:27:56,2,78.07,143.06,OK
2026-02-26 14:27:56,3,98.44,138.35,OK
2026-02-26 14:27:57,1,85.79,138.36,OK
2026-02-26 14:27:57,2,77.79,140.53,OK
2026-02-26 14:27:57,3,98.6,138.91,OK
2026-02-26 14:27:58,1,85.53,140.58,OK
2026-02-26 14:27:58,2,77.63,140.4,OK
2026-02-26 14:27:58,3,98.45,137.76,OK
2026-02-26 14:27:59,1,85.3,143.47,OK
2026-02-26 14:27:59,2,77.39,140.19,OK
2026-02-26 14:27:59,3,98.62,138.18,OK
2026-02-26 14:28:00,1,85.12,142.41,OK
2026-02-26 14:28:00,2,77.15,140.44,OK
2026-02-26 14:28:00,3,98.48,136.51,OK
2026-02-26 14:28:01,1,85.13,142.86,OK
2026-02-26 14:28:01,2,76.7,142.76,OK
2026-02-26 14:28:01,3,98.56,137.45,OK
2026-02-26 14:28:02,1,85.06,139.74,OK
2026-02-26 14:28:02,2,76.39,140.9,OK
2026-02-26 14:28:02,3,98.45,138.25,OK
2026-02-26 14:28:03,1,85.33,140.69,OK
2026-02-26 14:28:03,2,76.03,141.84,OK
2026-02-26 14:28:03,3,98.58,137.88,OK
2026-02-26 14:28:04,1,85.5,143.47,OK
2026-02-26 14:28:04,2,76.26,143.0,OK
2026-02-26 14:28:04,3,98.12,138.1,OK
2026-02-26 14:28:05,1,85.53,137.95,OK
2026-02-26 14:28:05,2,76.19,140.22,OK
2026-02-26 14:28:05,3,97.71,138.17,OK
2026-02-26 14:28:06,1,85.63,140.96,OK
2026-02-26 14:28:06,2,75.97,140.21,OK
2026-02-26 14:28:06,3,98.33,137.72,OK
2026-02-26 14:28:07,1,85.73,141.58,OK
2026-02-26 14:28:07,2,76.19,140.9,OK
2026-02-26 14:28:07,3,98.3,138.95,OK
2026-02-26 14:28:08,1,85.5,138.78,OK
2026-02-26 14:28:08,2,75.92,140.75,OK
2026-02-26 14:28:08,3,98.23,137.61,OK
2026-02-26 14:28:09,1,85.82,140.31,OK
2026-02-26 14:28:09,2,76.09,142.2,OK
2026-02-26 14:28:09,3,98.02,137.76,OK
2026-02-26 14:28:10,1,85.47,141.69,OK
2026-02-26 14:28:10,2,76.26,140.98,OK
2026-02-26 14:28:10,3,98.13,137.55,OK
2026-02-26 14:28:11,1,85.33,140.75,OK
2026-02-26 14:28:11,2,76.65,142.12,OK
2026-02-26 14:28:11,3,97.92,138.09,OK
2026-02-26 14:28:12,1,85.47,141.76,OK
2026-02-26 14:28:12,2,76.6,140.45,OK
2026-02-26 14:28:12,3,97.74,138.02,OK
2026-02-26 14:28:13,1,85.43,143.1,OK
2026-02-26 14:28:13,2,76.44,143.19,OK
2026-02-26 14:28:13,3,98.26,137.78,OK
2026-02-26 14:28:14,1,85.59,138.93,OK
2026-02-26 14:28:14,2,76.63,140.25,OK
2026-02-26 14:28:14,3,98.33,137.28,OK
2026-02-26 14:28:15,1,85.83,141.94,OK
2026-02-26 14:28:15,2,76.5,138.77,OK
2026-02-26 14:28:15,3,98.34,137.84,OK
2026-02-26 14:28:16,1,86.28,141.64,OK
2026-02-26 14:28:16,2,76.75,140.09,OK
2026-02-26 14:28:16,3,98.65,137.96,OK
2026-02-26 14:28:17,1,86.41,140.91,OK
2026-02-26 14:28:17,2,76.77,137.85,OK
2026-02-26 14:28:17,3,98.94,137.51,OK
2026-02-26 14:28:18,1,86.58,141.22,OK
2026-02-26 14:28:18,2,76.37,140.37,OK
2026-02-26 14:28:18,3,98.64,138.41,OK
2026-02-26 14:28:19,1,86.28,142.78,OK
2026-02-26 14:28:19,2,75.98,142.59,OK
2026-02-26 14:28:19,3,98.49,137.75,OK
2026-02-26 14:28:20,1,86.02,139.32,OK
2026-02-26 14:28:20,2,75.86,141.7,OK
2026-02-26 14:28:20,3,98.71,138.57,OK
2026-02-26 14:28:21,1,86.03,140.66,OK
2026-02-26 14:28:21,2,75.67,139.36,OK
2026-02-26 14:28:21,3,98.97,138.3,OK
2026-02-26 14:28:22,1,86.24,140.66,OK
2026-02-26 14:28:22,2,75.64,141.32,OK
2026-02-26 14:28:22,3,99.28,138.6,OK
2026-02-26 14:28:23,1,86.27,143.23,OK
2026-02-26 14:28:23,2,76.06,138.41,OK
2026-02-26 14:28:23,3,99.05,137.65,OK
2026-02-26 14:28:24,1,86.14,142.2,OK
2026-02-26 14:28:24,2,75.92,142.21,OK
2026-02-26 14:28:24,3,99.29,139.06,OK
2026-02-26 14:28:25,1,86.43,139.63,OK
2026-02-26 14:28:25,2,76.29,140.31,OK
2026-02-26 14:28:25,3,99.72,139.14,OK
2026-02-26 14:28:26,1,86.55,142.28,OK
2026-02-26 14:28:26,2,76.08,138.64,OK
2026-02-26 14:28:26,3,99.7,138.62,OK
2026-02-26 14:28:27,1,86.63,142.54,OK
2026-02-26 14:28:27,2,75.57,142.86,OK
2026-02-26 14:28:27,3,99.64,137.81,OK
2026-02-26 14:28:28,1,86.66,139.8,OK
2026-02-26 14:28:28,2,75.36,141.15,OK
2026-02-26 14:28:28,3,99.78,137.64,OK
2026-02-26 14:28:29,1,85.95,143.56,OK
2026-02-26 14:28:29,2,75.06,139.14,OK
2026-02-26 14:28:29,3,100.0,138.14,OK
2026-02-26 14:28:30,1,85.89,139.96,OK
2026-02-26 14:28:30,2,74.83,144.85,OK
2026-02-26 14:28:30,3,99.64,137.87,OK
2026-02-26 14:28:31,1,85.72,142.2,OK
2026-02-26 14:28:31,2,74.26,134.83,OK
2026-02-26 14:28:31,3,99.6,138.2,OK
2026-02-26 14:28:32,1,85.47,140.76,OK
2026-02-26 14:28:32,2,74.53,149.9,OK
2026-02-26 14:28:32,3,99.96,138.91,OK
2026-02-26 14:28:33,1,85.28,140.74,OK
2026-02-26 14:28:33,2,74.27,145.36,OK
2026-02-26 14:28:33,3,99.92,137.88,OK
2026-02-26 14:28:34,1,85.26,138.03,OK
2026-02-26 14:28:34,2,74.08,148.33,OK
2026-02-26 14:28:34,3,99.19,138.64,OK
2026-02-26 14:28:35,1,86.38,142.33,OK
2026-02-26 14:28:35,2,74.04,142.55,OK
2026-02-26 14:28:35,3,98.65,137.62,OK
2026-02-26 14:28:36,1,86.32,141.95,OK
2026-02-26 14:28:36,2,74.34,152.67,OK
2026-02-26 14:28:36,3,98.92,137.71,OK
2026-02-26 14:28:37,1,86.81,139.43,OK
2026-02-26 14:28:37,2,74.13,147.36,OK
2026-02-26 14:28:37,3,98.47,138.28,OK
2026-02-26 14:28:38,1,87.02,139.11,OK
2026-02-26 14:28:38,2,74.18,148.91,OK
2026-02-26 14:28:38,3,98.15,137.63,OK
2026-02-26 14:28:39,1,87.01,141.64,OK
2026-02-26 14:28:39,2,74.32,155.7,OK
2026-02-26 14:28:39,3,98.46,137.34,OK
2026-02-26 14:28:40,1,87.56,140.5,OK
2026-02-26 14:28:40,2,73.79,145.5,OK
2026-02-26 14:28:40,3,98.84,137.66,OK
2026-02-26 14:28:41,1,87.36,142.37,OK
2026-02-26 14:28:41,2,73.54,149.3,OK
2026-02-26 14:28:41,3,98.74,137.99,OK
2026-02-26 14:28:42,1,87.29,141.52,OK
2026-02-26 14:28:42,2,73.68,149.79,OK
2026-02-26 14:28:42,3,98.83,137.81,OK
2026-02-26 14:28:43,1,87.0,141.91,OK
2026-02-26 14:28:43,2,73.62,151.77,OK
2026-02-26 14:28:43,3,98.73,138.33,OK
2026-02-26 14:28:44,1,87.11,141.16,OK
2026-02-26 14:28:44,2,73.61,144.13,OK
2026-02-26 14:28:44,3,99.2,137.13,OK
2026-02-26 14:28:45,1,87.12,136.94,OK
2026-02-26 14:28:45,2,74.01,148.27,OK
2026-02-26 14:28:45,3,99.33,138.83,OK
2026-02-26 14:28:46,1,86.49,142.67,OK
2026-02-26 14:28:46,2,74.12,144.12,OK
2026-02-26 14:28:46,3,99.16,136.86,OK
2026-02-26 14:28:47,1,87.11,140.11,OK
2026-02-26 14:28:47,2,74.4,145.77,OK
2026-02-26 14:28:47,3,98.59,138.56,OK
2026-02-26 14:28:48,1,86.81,141.8,OK
2026-02-26 14:28:48,2,74.31,151.59,OK
2026-02-26 14:28:48,3,98.2,137.81,OK
2026-02-26 14:28:49,1,87.17,140.4,OK
2026-02-26 14:28:49,2,74.33,150.99,OK
2026-02-26 14:28:49,3,98.39,138.39,OK
2026-02-26 14:28:50,1,87.51,164.48,SPIKE
2026-02-26 14:28:50,2,74.62,142.8,OK
2026-02-26 14:28:50,3,98.34,137.99,OK
2026-02-26 14:28:51,1,87.43,140.23,OK
2026-02-26 14:28:51,2,74.58,146.13,OK
2026-02-26 14:28:51,3,98.28,139.13,OK
2026-02-26 14:28:52,1,87.08,143.84,OK
2026-02-26 14:28:52,2,74.24,148.65,OK
2026-02-26 14:28:52,3,98.1,137.95,OK
2026-02-26 14:28:53,1,86.66,141.83,OK
2026-02-26 14:28:53,2,74.07,152.08,OK
2026-02-26 14:28:53,3,98.08,137.13,OK
2026-02-26 14:28:54,1,86.54,139.79,OK
2026-02-26 14:28:54,2,74.25,150.45,OK
2026-02-26 14:28:54,3,98.16,137.7,OK
2026-02-26 14:28:55,1,86.4,142.42,OK
2026-02-26 14:28:55,2,74.7,144.84,OK
2026-02-26 14:28:55,3,97.67,136.16,OK
2026-02-26 14:28:56,1,86.78,140.62,OK
2026-02-26 14:28:56,2,74.69,141.03,OK
2026-02-26 14:28:56,3,97.67,138.51,OK
2026-02-26 14:28:57,1,86.68,139.08,OK
2026-02-26 14:28:57,2,74.8,147.22,OK
2026-02-26 14:28:57,3,97.64,138.7,OK
2026-02-26 14:28:58,1,86.4,140.32,OK
2026-02-26 14:28:58,2,74.79,141.94,OK
2026-02-26 14:28:58,3,97.43,138.96,OK
2026-02-26 14:28:59,1,86.42,141.89,OK
2026-02-26 14:28:59,2,74.63,145.55,OK
2026-02-26 14:28:59,3,97.59,138.11,OK
2026-02-26 14:29:00,1,86.92,139.71,OK
2026-02-26 14:29:00,2,74.55,146.82,OK
2026-02-26 14:29:00,3,97.98,137.82,OK
2026-02-26 14:29:01,1,87.01,140.47,OK
2026-02-26 14:29:01,2,74.65,144.92,OK
2026-02-26 14:29:01,3,97.94,137.62,OK
2026-02-26 14:29:02,1,87.3,139.66,OK
2026-02-26 14:29:02,2,74.99,146.1,OK
2026-02-26 14:29:02,3,98.27,138.01,OK
2026-02-26 14:29:03,1,86.99,142.1,OK
2026-02-26 14:29:03,2,75.15,141.15,OK
2026-02-26 14:29:03,3,97.97,137.39,OK
2026-02-26 14:29:04,1,87.36,140.14,OK
2026-02-26 14:29:04,2,75.05,140.47,OK
2026-02-26 14:29:04,3,97.96,137.9,OK
2026-02-26 14:29:05,1,87.94,142.03,OK
2026-02-26 14:29:05,2,74.59,138.49,OK
2026-02-26 14:29:05,3,98.14,137.6,OK
2026-02-26 14:29:06,1,87.6,146.04,OK
2026-02-26 14:29:06,2,74.52,146.8,OK
2026-02-26 14:29:06,3,98.26,137.64,OK
2026-02-26 14:29:07,1,87.51,140.44,OK
2026-02-26 14:29:07,2,74.4,151.85,OK
2026-02-26 14:29:07,3,98.08,138.88,OK
2026-02-26 14:29:08,1,87.13,141.0,OK
2026-02-26 14:29:08,2,74.63,150.2,OK
2026-02-26 14:29:08,3,97.66,137.81,OK
2026-02-26 14:29:09,1,86.36,142.91,OK
2026-02-26 14:29:09,2,74.14,148.17,OK
2026-02-26 14:29:09,3,97.72,138.25,OK
2026-02-26 14:29:10,1,86.69,141.24,OK
2026-02-26 14:29:10,2,74.04,151.24,OK
2026-02-26 14:29:10,3,97.98,138.03,OK
2026-02-26 14:29:11,1,86.97,126.14,SPIKE
2026-02-26 14:29:11,2,74.03,141.1,OK
2026-02-26 14:29:11,3,98.03,138.7,OK
2026-02-26 14:29:12,1,87.03,139.26,OK
2026-02-26 14:29:12,2,74.28,148.02,OK
2026-02-26 14:29:12,3,97.88,138.15,OK
2026-02-26 14:29:13,1,87.37,143.35,OK
2026-02-26 14:29:13,2,74.64,147.28,OK
2026-02-26 14:29:13,3,97.78,138.88,OK
2026-02-26 14:29:14,1,87.65,141.51,OK
2026-02-26 14:29:14,2,74.79,149.52,OK
2026-02-26 14:29:14,3,97.53,137.71,OK
2026-02-26 14:29:15,1,87.48,140.09,OK
2026-02-26 14:29:15,2,75.01,141.67,OK
2026-02-26 14:29:15,3,97.4,138.72,OK
2026-02-26 14:29:16,1,88.14,138.76,OK
2026-02-26 14:29:16,2,75.32,141.43,OK
2026-02-26 14:29:16,3,97.5,138.06,OK
2026-02-26 14:29:17,1,88.35,141.52,OK
2026-02-26 14:29:17,2,75.19,139.29,OK
2026-02-26 14:29:17,3,97.02,139.31,OK
2026-02-26 14:29:18,1,88.47,143.91,OK
